att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,output
-1.054662,-1.7842171,-2.5370649,-3.1022178,-3.1932268,-2.9190255,-2.2969453,-1.7049362,-1.0900577,-0.90684072,-0.81291712,-0.53783618,-0.096063399,0.079033144,0.13089269,0.10630736,0.13362401,0.19165421,0.1005059,0.1177966,0.11377152,0.13092211,0.16260907,0.21723712,0.1649169,0.1406213,0.18820052,0.1672794,0.17903342,0.17052369,0.11377152,0.090733898,0.11759165,0.091439823,0.11137112,0.029958424,-0.036293392,-0.029610932,-0.014194801,0.031540122,-0.027246313,0.028123692,-0.043653945,-0.18071933,-0.10192058,-0.10999712,-0.13066864,-0.24509822,-0.2870226,-0.16783735,-0.28913658,-0.22299443,-0.1900701,-0.25139758,-0.21987179,-0.13298214,-0.083141579,-0.1484567,-0.10636924,-0.046700154,-0.047391718,0.044619451,0.072821146,0.11909964,0.20626648,0.22108164,0.300998,0.36698658,0.38037416,0.39680961,0.43609801,0.51500848,0.5066846,0.6072851,0.62132547,0.5420967,0.53243065,0.51958016,0.5992895,0.63451684,0.57711584,0.59024162,0.65137559,0.64819269,0.63612286,0.68532662,0.64981404,0.65924876,0.71976229,0.67510729,0.71813368,0.72411906,0.66342404,0.70491245,0.85542217,0.79785475,0.78884012,0.90349302,0.89790589,0.92152921,0.91958773,0.92197018,0.90665545,1.0103162,1.0452743,1.0662981,1.0956069,1.0213565,1.0867193,1.1622649,1.1008964,1.0591516,1.0683207,1.023258,1.0415361,0.98360354,0.79707392,0.69839969,0.67623803,0.677341,0.61740665,0.45573751,0.31797467,0.22959889,0.11964044,0.058307749,0.12957571,0.013404547,-0.38780353,-0.87369756,-1.4978609,-2.0006884,-2.403078,-3.0217886,-3.4179742,-3.2583418,-2.5737338,-1.4536394,-0.55193737,0.085041239,4
-0.93764823,-1.6133348,-1.766696,-2.0242841,-1.9854124,-1.8244996,-1.3712753,-0.89323345,-0.56582078,-0.46982799,-0.11871628,0.20387651,0.18661143,0.13084462,0.13348941,0.088800895,0.18716945,0.18237973,0.094301329,0.091185503,0.14672023,0.10773009,0.076047103,0.12526639,0.16443266,0.14099416,0.086367741,0.091516054,0.21046894,0.17758534,0.10215495,-0.051642751,-0.038919406,0.041578093,-0.010868135,0.051240708,0.020565841,0.04905089,-0.010976762,-0.10582312,-0.075481635,-0.096229996,-0.092586634,-0.088321267,-0.05906906,-0.11121562,-0.13309818,-0.14108425,-0.15773775,-0.080722939,-0.047666565,-0.000682527,0.015566853,-0.050970587,-0.019729105,0.013044303,0.038911075,0.078513764,0.14326567,0.11732035,0.13980782,0.071174196,0.1095162,0.17869045,0.17846643,0.17249424,0.14998327,0.15724161,0.17072986,0.12166408,0.19920859,0.16078293,0.20205891,0.22355023,0.2057834,0.21795851,0.25684519,0.22652649,0.27748583,0.31176788,0.32841215,0.32331266,0.36950331,0.35669393,0.43446104,0.45230628,0.46561452,0.51310712,0.5502384,0.54764249,0.56687928,0.53193793,0.58517646,0.65477339,0.6059009,0.6158186,0.64478909,0.6336874,0.61484958,0.64809496,0.61691598,0.57721915,0.55733687,0.55133426,0.56069884,0.56067527,0.55494147,0.57174045,0.53862631,0.49380188,0.53849191,0.48756164,0.48236225,0.45946721,0.50630609,0.59491896,0.69476807,0.75280578,0.7426938,0.89340542,0.97149779,1.0087751,0.98669927,0.98966782,1.0983405,1.1856963,1.0858536,0.97026916,0.73951246,0.34418292,0.24592406,0.11867645,-0.28768831,-0.99659829,-1.9618253,-2.8609193,-3.8433395,-4.9428853,-5.0006362,-4.1156354,4
-0.41521379,-1.3836047,-2.0283696,-2.663996,-3.3080967,-3.6187003,-3.5150994,-3.1250223,-2.4370254,-1.7020452,-1.13855,-1.0927068,-1.0461784,-0.61023008,-0.22365073,-0.15749277,-0.18607896,-0.138198,-0.12615031,-0.10713178,-0.083560908,-0.051268584,-0.11467822,-0.089986575,-0.068713758,-0.14969403,-0.14870803,-0.17646853,-0.11391509,-0.15919722,-0.14386121,-0.16214655,-0.18845422,-0.10944523,-0.20200081,-0.25437547,-0.17160788,-0.2033181,-0.25962915,-0.21134298,-0.19031085,-0.19551438,-0.2751723,-0.30338987,-0.23141089,-0.32181674,-0.35341826,-0.33389979,-0.38966157,-0.45290669,-0.45427932,-0.45814117,-0.43321171,-0.46457524,-0.47510165,-0.49707763,-0.51641212,-0.46148291,-0.46361116,-0.48066571,-0.51360507,-0.53878936,-0.5322689,-0.49788698,-0.44450862,-0.4326683,-0.43834081,-0.45268362,-0.38758685,-0.35398342,-0.31400214,-0.25335127,-0.2394925,-0.13824632,-0.14740507,-0.1218298,-0.10648856,-0.099991575,-0.076821613,-0.044697085,-0.018222033,0.019283582,0.076586776,0.10399373,0.10748193,0.093696741,0.15749593,0.15926208,0.10570556,0.11343669,0.1128032,0.13397921,0.15305937,0.15127781,0.16951785,0.21605218,0.18144458,0.33871076,0.33732098,0.39711684,0.38026604,0.37498981,0.44552199,0.35774987,0.40287168,0.5011171,0.574153,0.63653845,0.64156228,0.70406602,0.71007318,0.74577596,0.88061652,0.87195594,0.84005423,0.88547953,0.89890048,0.83990758,0.86024916,0.83752015,0.9255067,0.96341883,1.0317392,1.2549356,1.4443703,1.8230302,2.0606192,2.0756039,1.9786846,1.7842841,1.6454578,1.5073289,1.7121792,2.4177781,2.3804801,1.6714636,1.0696216,0.8143901,0.65921621,0.25314044,4
0.26414215,-0.79738812,-1.8710579,-2.719304,-3.1723123,-3.4255868,-3.177469,-2.6692056,-2.0254802,-1.5172198,-1.0950737,-0.98719349,-0.92856571,-0.51537617,-0.15981496,-0.003716634,-0.099391818,-0.10967293,-0.12510441,-0.15574127,-0.098476528,-0.11913675,-0.093475354,-0.17256035,-0.15538889,-0.21440552,-0.12377438,-0.083905608,-0.19239906,-0.15025989,-0.23818502,-0.21609583,-0.15794966,-0.24576487,-0.21661615,-0.17703032,-0.2645339,-0.31340592,-0.25767998,-0.2790873,-0.2394949,-0.29571014,-0.28811912,-0.23270997,-0.32970017,-0.44434374,-0.46655963,-0.44151131,-0.44786672,-0.47753971,-0.52550005,-0.5347659,-0.51025353,-0.4934773,-0.51433496,-0.57130781,-0.58163779,-0.60489043,-0.59925433,-0.62553621,-0.66255003,-0.6214602,-0.66058274,-0.62632002,-0.63650852,-0.60549743,-0.51847675,-0.46700971,-0.47594573,-0.50798762,-0.4344361,-0.43132192,-0.42464803,-0.3846113,-0.26999335,-0.23504239,-0.25938621,-0.10410005,-0.16770364,-0.15430012,-0.078331046,-0.037322097,-0.059384546,0.010207726,0.046874517,0.028659721,0.017058695,0.054974551,0.046734031,0.013011624,0.031942453,0.03302311,0.17816326,0.20057786,0.15247062,0.23868404,0.19310917,0.21069423,0.17544437,0.16894553,0.30443311,0.26945701,0.27030664,0.4011906,0.36933476,0.41980714,0.48280635,0.51692577,0.58552346,0.57950276,0.61607659,0.67359976,0.73359501,0.74568311,0.80507177,0.92979056,0.89450066,0.87128264,0.89010169,0.91114217,0.96923402,1.082486,1.1867686,1.2857399,1.7007181,2.0673624,2.2863798,2.1995835,2.0160291,1.8322263,1.5565634,1.5476463,2.0790159,2.6361091,2.3797186,1.819826,1.351305,1.3642307,1.0408751,0.63557216,4
0.97730904,0.14615508,-1.2432651,-1.8289625,-2.4299855,-2.8454459,-2.896206,-2.8497281,-2.6487642,-2.212889,-1.6964097,-1.20886,-0.85218605,-0.73380386,-0.64374863,-0.37059875,-0.008377463,0.25101943,0.34111232,0.33270753,0.31440357,0.29550168,0.29948422,0.32954229,0.33713273,0.35859727,0.38713125,0.31820081,0.25526427,0.34161928,0.35859727,0.28588519,0.36803662,0.37627252,0.24228714,0.24811302,0.27781438,0.24395497,0.26065591,0.23000528,0.15972563,0.18983692,0.21791617,0.18241995,0.15650212,0.18182247,0.22690308,0.1802046,0.11129503,0.12085929,0.11553193,0.1076881,0.13298674,0.078425002,0.052581656,0.049241379,-0.050205085,-0.020647029,0.038720571,-0.041110862,-0.083339716,-0.067938333,-0.042615668,-0.051063215,-0.094257141,-0.12753341,-0.13643639,-0.077147697,-0.01420258,0.010365698,0.049241379,0.11753147,0.17930749,0.17029554,0.19967845,0.29230672,0.31351595,0.32656757,0.33591165,0.3441992,0.42488782,0.5304545,0.62527068,0.6369223,0.59312807,0.60166261,0.63570243,0.6747661,0.69496266,0.68423055,0.64585631,0.64712225,0.74869201,0.7639932,0.70367664,0.75634055,0.79076798,0.70723159,0.65727412,0.74185557,0.84472795,0.83427111,0.80412567,0.8542857,0.8868679,0.8226311,0.78830866,0.85866257,0.8955571,0.88723813,0.88892165,0.86946342,0.87407243,0.90021301,0.91062388,0.8668248,0.72453729,0.64438184,0.70421331,0.69682536,0.62375946,0.64230668,0.59023757,0.39219336,0.34618005,0.40279097,0.42650143,0.50907245,0.31242859,-0.19064629,-0.65785779,-1.2399003,-1.8888708,-2.4299299,-3.0865362,-3.5746419,-3.4141249,-2.7566704,-1.7008053,-0.6696947,4
-0.50938856,-1.6293528,-2.1459056,-2.8938895,-3.0416779,-2.9894437,-2.6944646,-2.23156,-1.6115826,-1.0671896,-0.85834228,-0.75098239,-0.4927301,-0.12687898,0.11759359,0.14693274,0.11782373,0.20122881,0.27357819,0.17111615,0.13633035,0.26993673,0.26854737,0.15286315,0.19321546,0.27089748,0.1655757,0.18365265,0.21828568,0.14783564,0.14653791,0.14786757,0.18432338,0.13056942,0.11424638,0.15864596,0.090554022,0.13291377,0.15619897,0.075870083,0.036801938,0.02994672,0.020175958,-0.03402278,0.004703411,-0.026186995,-0.009868205,0.019175638,-0.019287341,-0.09311378,-0.13229553,-0.068515797,-0.005559775,-0.041550027,-0.1133151,-0.02595103,0.013598392,0.016468916,0.11687196,0.087699979,0.048087771,0.14989726,0.21262412,0.19902491,0.16378935,0.21954836,0.28581309,0.25634369,0.35512685,0.44748961,0.42499732,0.38381768,0.36366067,0.39428305,0.47494117,0.47742407,0.40011637,0.49370483,0.44615698,0.44209676,0.50762678,0.38630753,0.36399976,0.51523801,0.57730967,0.49082952,0.48191638,0.53944904,0.53800532,0.5633051,0.53851607,0.58636062,0.61822311,0.56354703,0.56601764,0.61870881,0.72522649,0.67985861,0.61562705,0.7156786,0.76940815,0.7441341,0.79963329,0.81207443,0.80818866,0.87726381,0.89651675,0.89835492,0.91636825,0.93380954,0.93188862,0.87403512,0.92207327,0.92530938,0.93025349,0.88178665,0.81945833,0.80527005,0.71820449,0.68838699,0.4747562,0.53982613,0.52314259,0.55040408,0.52542407,0.35255188,0.32982015,0.19977549,0.26603965,0.40193539,0.22905274,-0.16650232,-0.6262148,-1.1555483,-1.9569083,-2.2882139,-3.3709388,-3.601763,-4.1356033,-2.9796779,4
0.034284423,-0.804537,-1.3643024,-2.1055782,-2.3818172,-2.8476424,-3.0491091,-2.9908502,-2.779838,-2.1960072,-1.6691549,-1.1751561,-0.93664377,-0.95894036,-0.71878161,-0.35245981,-0.035704907,0.1772586,0.17075415,0.15618194,0.25225172,0.35542281,0.44462133,0.53877555,0.50499925,0.29034017,0.15319889,0.17315832,0.23224965,0.30373263,0.29836604,0.3269777,0.45810958,0.43734892,0.32283188,0.24943531,0.19030308,0.2036317,0.22224721,0.20779289,0.24362554,0.32225568,0.35932602,0.31426582,0.26257872,0.31349576,0.38777846,0.35083476,0.27547578,0.16612961,0.040629005,0.051763484,0.087794454,0.041254523,0.10076556,0.22204781,0.22041418,0.22364929,0.22273438,0.13805582,0.1359873,0.16661074,0.15456579,0.23858103,0.30022455,0.23362482,0.2786533,0.37911637,0.33351993,0.34502969,0.47813929,0.52888525,0.48138298,0.431606,0.45565331,0.5664733,0.59703633,0.52706489,0.57806659,0.69378929,0.68830461,0.66339305,0.69776988,0.69588439,0.67730265,0.68494567,0.68236542,0.66962711,0.65488474,0.68161815,0.74548973,0.74863266,0.71856983,0.7336663,0.70870402,0.6619546,0.71744595,0.76103475,0.72476258,0.70134447,0.71702948,0.73170749,0.71024428,0.73334187,0.74226942,0.69382291,0.77573899,0.8516429,0.81733691,0.85224352,0.82705464,0.67750557,0.59201578,0.54608085,0.50151861,0.55827775,0.6182717,0.57581666,0.48527967,0.3936871,0.34521616,0.20437063,0.13095331,0.30110473,0.28317566,0.097698278,-0.14532697,-0.59438585,-1.0773262,-1.6082566,-2.1738653,-2.7063275,-3.287082,-3.4708426,-2.9025732,-2.2264308,-1.2376039,-0.17031385,-0.29495257,0.52754607,4
0.11661451,-0.44829014,-0.78229977,-1.3673426,-1.7186764,-2.0800294,-2.2773045,-2.1322429,-1.9421876,-1.6179189,-1.1439078,-0.79608544,-0.62072052,-0.51452614,-0.4726396,-0.35536588,-0.068756825,0.18973744,0.29294749,0.30307096,0.30435277,0.31775676,0.30217075,0.2775072,0.31468186,0.33725683,0.29173532,0.30897331,0.35801333,0.32048258,0.31381756,0.37129896,0.35244315,0.30095337,0.33437537,0.3664835,0.34193233,0.33445043,0.35097121,0.34035915,0.30956367,0.33812682,0.39921049,0.37778806,0.34355255,0.33283121,0.31696171,0.32999811,0.29141413,0.25222241,0.30865856,0.3196952,0.29150854,0.28104804,0.23968777,0.23469898,0.27145472,0.28499011,0.27046966,0.25059143,0.26192707,0.26606035,0.26531491,0.31656219,0.3452278,0.32954966,0.30219322,0.27023041,0.27840511,0.28473772,0.31740539,0.40716814,0.39926283,0.36696415,0.40243493,0.41424604,0.45209245,0.49641753,0.4837641,0.48370085,0.48477049,0.49805154,0.55978061,0.60169762,0.58653164,0.56216532,0.59396799,0.63498973,0.62931716,0.6556245,0.66677296,0.66396771,0.70972315,0.66890288,0.66553053,0.7213606,0.64880228,0.67780929,0.73155384,0.6233535,0.64618421,0.71925262,0.66601234,0.65158294,0.68262052,0.68620687,0.68919057,0.70256706,0.70673747,0.69243376,0.68705953,0.68485943,0.64088471,0.55071492,0.48436992,0.50747094,0.57422007,0.62615803,0.66895293,0.60178782,0.44502549,0.33058764,0.1534586,-0.015496829,0.006960726,0.034884478,-0.064638439,-0.2733375,-0.65070342,-1.1661373,-1.7703054,-2.3735942,-3.0702233,-3.7968752,-4.1258001,-4.0694251,-3.2919076,-2.1650905,-1.647459,-0.23609193,4
-0.125038,-0.75560759,-1.1469467,-1.5349169,-1.7164401,-1.9025794,-1.9111313,-1.7146297,-1.4786058,-1.0868532,-0.78556995,-0.59707921,-0.3519379,-0.27138042,-0.27525117,-0.15679686,0.031024135,0.27874895,0.48426943,0.52072742,0.45905382,0.39445038,0.3453663,0.29826755,0.30347504,0.38970668,0.43723044,0.39228119,0.3312536,0.30179898,0.34633219,0.43099641,0.42343927,0.33271294,0.30650928,0.36536192,0.42147657,0.42525503,0.38304751,0.36472016,0.40384197,0.40149586,0.32962764,0.28740758,0.27662983,0.28003298,0.38011019,0.4495985,0.33415051,0.23767144,0.26080441,0.24605669,0.21741838,0.23281707,0.24387191,0.3805262,0.63105615,0.64914025,0.4736059,0.36890761,0.28534594,0.30247511,0.45538133,0.50457075,0.44231289,0.36895366,0.30025399,0.28227541,0.30924949,0.38143171,0.47609738,0.48552204,0.39737666,0.34700228,0.40930649,0.48340303,0.49396403,0.52195293,0.58400038,0.5780888,0.53761015,0.56330728,0.50951028,0.35983712,0.41169238,0.55585547,0.52122132,0.46759422,0.5000279,0.56629642,0.59598801,0.5091024,0.44386194,0.42238503,0.31126604,0.28476208,0.48790372,0.72864867,0.86546809,0.92474969,0.89746792,0.80495408,0.74261659,0.69273816,0.59715472,0.49191673,0.43428475,0.43734623,0.47354525,0.50714411,0.49687536,0.44370059,0.4305561,0.40438358,0.25209566,0.1156477,0.20248515,0.4740641,0.72717493,0.76640223,0.57141633,0.32228608,0.11179455,-0.095366964,-0.16640385,-0.025801599,0.023713617,-0.21684088,-0.53923931,-0.87619043,-1.389915,-1.9199504,-2.4485868,-3.1037353,-3.8147176,-4.4409655,-4.1759809,-3.3388132,-2.810602,-1.0762192,4
1.1875022,0.41787509,-0.89519364,-2.4851438,-3.5851584,-4.0905504,-3.8566543,-3.3611196,-2.7453486,-2.0778342,-1.5234747,-1.3507901,-1.2333216,-0.70025084,-0.14703078,-0.046434791,-0.040523911,-0.10452876,-0.083357575,-0.14043283,-0.10685406,-0.11632522,-0.097972061,-0.18630027,-0.22599719,-0.14454653,-0.16411185,-0.27255653,-0.1323723,-0.24683326,-0.15160465,-0.28622795,-0.27638329,-0.2545718,-0.33456591,-0.44213225,-0.34310062,-0.37091733,-0.39543858,-0.48384079,-0.48426204,-0.52865322,-0.5094911,-0.55472677,-0.66259012,-0.59428542,-0.65576132,-0.58981776,-0.58424227,-0.63452753,-0.63348369,-0.57354508,-0.63558115,-0.57042801,-0.4800225,-0.49028465,-0.34293792,-0.3111336,-0.25703944,-0.057171688,-0.13949837,-0.017059509,-0.030895164,0.064270033,0.070176183,0.0797996,0.18226939,0.17242299,0.069503745,0.13333592,0.1675181,0.14501313,0.088498772,0.12770255,0.1445217,0.20932083,0.13906808,0.1273523,0.15734385,0.18451082,0.19704774,0.25761082,0.18411852,0.23137011,0.22736015,0.37368531,0.38366745,0.47477643,0.4854781,0.40502526,0.36258901,0.53967642,0.60966837,0.80905819,0.89950184,0.90399207,1.1458143,1.3585283,1.6491073,1.6360784,1.5541265,1.3544826,1.1366966,0.98703144,0.82669503,0.59353324,0.52476017,0.40082281,0.36929769,0.3439744,0.28393768,0.28935528,0.30485492,0.22161328,0.26382288,0.26334213,0.20557311,0.17844267,0.18936113,0.17877454,0.18813017,0.18924194,0.2928071,0.32919162,0.58782763,0.99498369,1.3906307,1.4486548,1.5411109,1.7330695,1.7432819,1.8102163,1.8023166,1.4408798,1.0232355,0.72594989,0.75999879,0.30652958,-0.37163029,-1.5718441,4
0.094211165,-1.3407319,-2.3558918,-3.0979003,-3.6215704,-3.4405708,-3.0281614,-2.3109166,-1.5507613,-1.069379,-0.89176361,-0.66725016,-0.1871574,0.037983131,0.080178346,0.002936812,0.16737806,0.16438146,0.086604577,0.096174297,0.19730109,0.07953322,0.075454829,0.06721948,0.056889265,0.014371629,0.043770961,0.055986393,0.042799319,0.049892079,-0.061868084,-0.068470236,-0.063750751,-0.086491895,-0.12747936,-0.15320766,-0.15238944,-0.13424231,-0.13942779,-0.15002145,-0.18971291,-0.28419206,-0.24207008,-0.16487034,-0.28028716,-0.24856878,-0.22091279,-0.28135326,-0.12986478,-0.16962083,-0.21264239,-0.18887523,-0.084517531,-0.11504846,-0.045478132,0.037075931,0.10753814,0.15229179,0.24255304,0.29698254,0.39943743,0.36626153,0.36433117,0.36722069,0.343459,0.37536694,0.39387823,0.38289458,0.41358893,0.36478054,0.39082573,0.47749531,0.38406802,0.39505775,0.53194552,0.553434,0.4487855,0.49145475,0.47279509,0.4931046,0.49878837,0.47014371,0.50064469,0.4949735,0.52943958,0.51728085,0.67911865,0.70768414,0.79085299,0.60117229,0.77692421,0.85832352,0.77205964,0.81832706,0.89344743,0.912492,0.96691469,0.92500642,0.95118581,0.95036497,0.97439356,0.93073559,0.93643301,0.94352696,0.9695091,0.99870334,0.98912369,0.92581279,0.89856438,0.88408114,0.90681528,0.93302351,0.90436985,0.88174676,0.89625883,0.90651996,0.83209976,0.71591253,0.51167844,0.36363798,0.3658773,0.52704106,0.52049656,0.21442906,0.048568545,-0.09574958,0.051101404,0.34222595,0.25796658,0.026340381,-0.56602134,-1.266813,-1.6521803,-2.5093434,-3.4997306,-3.6486392,-2.6384045,-1.3001483,-0.40754761,0.21016525,4
0.7503787,-0.66940857,-1.5058856,-2.6327572,-3.1567046,-3.0683738,-2.5517604,-1.5683186,-0.85800603,-0.65956718,-0.48417427,0.14538313,0.71184704,0.58554522,0.61341523,0.6539829,0.66974163,0.67593542,0.75056573,0.68219201,0.7721418,0.72675281,0.66165497,0.77197204,0.79407979,0.76532445,0.78518914,0.71715098,0.69888451,0.61163363,0.60772348,0.63820642,0.58397819,0.59836723,0.58139043,0.50167408,0.47401969,0.5317302,0.4240034,0.35438259,0.30994181,0.26448452,0.29045523,0.26781539,0.13192938,0.26451088,0.3119925,0.34804058,0.41743213,0.33279284,0.40345532,0.48127538,0.53229903,0.53539247,0.5436345,0.43983294,0.59843079,0.64689077,0.79766267,0.78288506,0.79674169,0.76862425,0.77782715,0.80584283,0.84877202,0.82502593,0.41114315,0.41931022,0.72003212,0.82247955,0.40608259,0.30581372,0.30766476,0.49139776,0.82479055,0.86940327,0.80062988,0.4411367,0.51533014,0.72948722,0.92213851,0.99399205,0.76639081,0.68793437,0.81297383,0.97678065,0.81794877,0.6335071,0.50176344,0.53758336,0.53835707,0.88170268,1.0073918,0.76430036,0.76315789,0.55178439,0.16014595,0.089329103,0.18656002,0.40885583,0.39735596,0.000126904,-0.012723696,0.45294009,0.46273116,0.003697243,-0.48830694,-0.5418084,-0.5286938,-0.71783126,-0.80340455,-1.0033757,-1.2713933,-1.1513593,-1.1335067,-1.2155356,-1.1782799,-1.3675146,-1.370405,-1.5345308,-1.5603347,-1.6050924,-1.6561058,-1.7410656,-1.5194449,-1.3567062,-0.80093084,0.003039547,0.41555452,0.27035423,0.22255992,0.26577533,-0.2933171,-1.0555729,-1.7006632,-1.948336,-1.895347,-1.7051602,-2.1162867,-3.4966802,4
-0.033539054,-1.0483018,-2.1028418,-2.8150982,-3.319101,-3.3594896,-3.0434403,-2.6013098,-2.0398778,-1.5828318,-1.0729302,-1.0158126,-0.90647225,-0.47135048,-0.14956346,-0.08513281,-0.14661028,-0.080806168,-0.1769489,-0.19740103,-0.12029525,-0.13867228,-0.20930927,-0.169193,-0.16921135,-0.13684797,-0.087127407,-0.15879736,-0.18625785,-0.20597577,-0.17165476,-0.13210845,-0.17661958,-0.14865946,-0.21361918,-0.14980952,-0.18065421,-0.24160039,-0.21744863,-0.27179578,-0.27953322,-0.32278989,-0.31738818,-0.40675931,-0.312898,-0.33243185,-0.40485697,-0.44218834,-0.44458196,-0.42007352,-0.47352717,-0.48401876,-0.48874235,-0.54219511,-0.59941191,-0.62740324,-0.58704825,-0.58484725,-0.59924695,-0.61036916,-0.69545264,-0.69679511,-0.64144863,-0.6333729,-0.61223156,-0.61558609,-0.53957528,-0.53213023,-0.61720507,-0.49405636,-0.42334804,-0.42375511,-0.40596774,-0.32396416,-0.23988314,-0.29479241,-0.16895877,-0.10138387,-0.11286721,-0.12279331,-0.091848354,0.02572289,-0.005955164,-0.030030973,0.004527891,0.07459385,0.066714185,0.061046055,0.097629401,0.046466877,0.16412689,0.24279455,0.2158568,0.16154122,0.20020424,0.16341339,0.2243439,0.31572483,0.30092394,0.33282691,0.42395901,0.43356954,0.45960908,0.47743967,0.49202834,0.58793011,0.64638508,0.59040535,0.48171828,0.56443876,0.65763607,0.65846073,0.74167942,0.74526081,0.79437609,0.80042744,0.76658648,0.82361231,0.82296869,0.87782488,0.85452232,0.8319423,0.88531865,0.84701309,0.90489876,1.0841568,1.314971,1.7117074,1.9909542,2.0523858,2.0667231,1.9100213,1.7271565,1.704165,2.1151824,2.6252612,2.4715018,2.0075515,1.61933,1.5686933,4
-0.07601002,-1.8972278,-3.1671006,-3.5625913,-3.4916454,-3.3714181,-2.7759048,-2.1504525,-1.5031181,-1.1264536,-0.92590653,-0.4107834,-0.019127978,0.096547019,0.048726688,0.044381859,0.18966521,0.14186133,0.12939244,0.098730305,0.067684117,0.067677229,0.075669925,0.090406041,-0.045407112,0.10953771,-0.000995577,-0.061076976,-0.016032365,-0.005853352,0.00779582,-0.069423082,-0.11313155,-0.13122644,-0.27999945,-0.15820706,-0.27233594,-0.28350273,-0.27597489,-0.37925335,-0.27593866,-0.34603266,-0.40640739,-0.45130838,-0.44938195,-0.4138678,-0.50922306,-0.46542911,-0.36256212,-0.39545501,-0.38801589,-0.36759627,-0.24061361,-0.25206492,-0.093081403,-0.066766602,-0.13004925,-0.016034825,0.10623602,0.15847414,0.14915578,0.19682654,0.21714509,0.18883137,0.27817549,0.35135966,0.28451157,0.25425817,0.3578801,0.37150719,0.40798262,0.31763386,0.46465625,0.47394213,0.4216333,0.43519616,0.45252326,0.45300897,0.5241285,0.49486587,0.52329831,0.53855582,0.5807213,0.51719654,0.58034128,0.66818252,0.60248594,0.71519723,0.77248146,0.79976934,0.85715805,0.68267815,0.82051099,0.86358597,1.0118406,0.99102553,0.91857999,0.94021373,0.97248752,0.98398924,1.0506121,1.0072142,1.0057649,1.034184,1.0708332,1.01462,0.96830143,0.94795545,0.94122039,0.94022944,1.0136824,0.97301556,0.91658602,0.96932832,0.93800852,0.85886101,0.80880976,0.68074537,0.50959459,0.45429,0.51012873,0.50693548,0.31609182,0.19432903,0.061524489,-0.11427843,0.009942224,0.25839792,0.24434839,-0.008677164,-0.58805913,-1.1138834,-1.7261206,-2.4199731,-2.8907782,-3.0791788,-2.0742013,-0.48710059,0.91224643,1.7161311,4
-0.70656936,-1.7965912,-2.4061376,-2.6682683,-2.6180967,-2.4924579,-2.2507183,-1.6530935,-1.1189274,-0.91061057,-0.78194725,-0.46368004,-0.11877181,-0.096395965,-0.11634055,-0.050236241,-0.10574671,-0.003444134,-0.050946321,-0.10346342,-0.01721653,-0.055837713,-0.058561958,-0.047545545,-0.057368106,-0.09671586,-0.051167007,-0.086573863,-0.089674858,-0.077118884,-0.082875753,-0.10434722,-0.10928521,-0.15127911,-0.16777609,-0.19950839,-0.16962095,-0.17418543,-0.20363589,-0.14251418,-0.19611957,-0.11342851,-0.16695603,-0.18145487,-0.13500279,-0.11386164,-0.037174873,0.060493368,0.014106315,0.006529398,0.056784815,0.12074747,0.1233706,0.16186194,0.21650355,0.22218943,0.19156541,0.2475698,0.21139684,0.23370771,0.26716192,0.24717836,0.26168947,0.28950015,0.24491211,0.22303688,0.36950538,0.26651803,0.28222966,0.30888115,0.32033877,0.329076,0.3948703,0.3650977,0.37118804,0.424185,0.42398563,0.35472147,0.43966623,0.45783763,0.44394469,0.52036212,0.53430252,0.55346268,0.59852164,0.61309227,0.65143981,0.57822924,0.5981371,0.65522597,0.64787262,0.61280164,0.58021425,0.63308431,0.60752361,0.61387839,0.60369963,0.55431756,0.5798176,0.50863082,0.56364873,0.61191168,0.54508934,0.56863691,0.54365318,0.54457922,0.52831077,0.5378866,0.50170485,0.59138458,0.55390236,0.56783,0.61349226,0.69816559,0.74660247,0.87864511,1.0303689,0.9591083,1.0270868,1.0973584,1.1825479,1.4126479,1.4636653,1.428064,1.3155636,1.2258403,0.92163713,0.97689844,1.0273178,0.65787939,0.090180946,-0.76886149,-1.5958018,-2.4663565,-3.4849042,-4.1186482,-3.6949567,-2.6526283,-1.8114402,-1.4157262,4
